Index,All Students,Minority,Economically Disadvantaged,Female,Male,Bil/ESL,Gifted,Special Ed,Title1,At Risk,Immigrant,Migrant,Dyslexic,Homeless,Foster Care,District,Year
4105,27.4,0.912133891,0.530726257,0.613079019,0.386920981,0.066666667,0.170391061,0.065616798,0.065274151,0.145658263,0.065963061,0.065274151,0.065274151,0.0625,0.065616798,31903,20
4106,14.5,0.916666667,0.713235294,0.641025641,0.358974359,0.157232704,0.171232877,0.142857143,0.857142857,0.176056338,0.142857143,0.142857143,0.163398693,0.157232704,0.16025641,31905,20
4107,51.5,0.901185771,0.427480916,0.614754098,0.385245902,0.187969925,0.406504065,0.189393939,0.833333333,0.190839695,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,31906,20
4108,9.2,0.9,0.6,0.6,0.4,0.2,0.2,0.2,0.8,0.25,0.2,0.2,0.2,0.2,0.2,31909,20
4109,14,0.907749077,0.632352941,0.71942446,0.28057554,0.173611111,0.192307692,0.166666667,0.833333333,0.192307692,0.166666667,0.166666667,0.166666667,0.171232877,0.172413793,31912,20
4110,5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,31913,20
4111,3.3,0.875,0.666666667,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,31914,20
4112,27.4,0.934210526,0.555555556,0.535603715,0.464396285,0.03900156,0.191424196,0.039308176,0.962962963,0.116099071,0.038461538,0.037037037,0.037037037,0.037037037,0.038520801,31916,20
4113,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,36901,20
4114,57.2,0.489361702,0.138181818,0.614035088,0.385964912,0.08361204,0.210909091,0.084175084,0.08361204,0.088028169,0.084745763,0.083333333,0.084175084,0.084175084,0.076923077,36902,20
4115,22.4,0.877005348,0.662162162,0.602409639,0.397590361,0.25,0.328947368,0.25,0.75,0.294117647,0.25,0.25,0.25,0.25,0.25,37904,20
4116,22.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,37907,20
4117,42.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,39902,20
4118,57.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,40902,20
4119,80,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43801,20
4120,74.2,0.601844091,0.115420129,0.545454545,0.454545455,0.022727273,0.363636364,0.022914757,0.022789426,0.023255814,0.022727273,0.022727273,0.022789426,0.023320896,0.022727273,43901,20
4121,32.5,0.767676768,0.285714286,0.53271028,0.46728972,0.238095238,0.154761905,0.231481481,0.2,0.158536585,0.242718447,0.229357798,0.229357798,0.235849057,0.2,43902,20
4122,33,0.730569948,0.274725275,0.574712644,0.425287356,0.2,0.297619048,0.2,0.2,0.27173913,0.2,0.2,0.2,0.2,0.2,43903,20
4123,61.9,0.901840491,0.543478261,0.78125,0.21875,0.333333333,0.454545455,0.333333333,0.333333333,0.396825397,0.333333333,0.333333333,0.333333333,0.390625,0.333333333,43904,20
4124,69.8,0.621070887,0.062240664,0.522306855,0.477693145,0.008735532,0.314042367,0.00764359,0.00543124,0.037888743,0.014454665,0.005430061,0.00543124,0.012264564,0.005430061,43905,20
4125,51.3,0.410951009,0.138790036,0.542521994,0.457478006,0.011269276,0.196322657,0.011862396,0.014611338,0.079308289,0.030411449,0.014619883,0.014697237,0.014757969,0.014611338,43907,20
4126,72.2,0.665676077,0.134719015,0.536858356,0.463141644,0.019230769,0.502706883,0.00966744,0.009611688,0.03878976,0.009701203,0.009611688,0.009619084,0.019238169,0.009611688,43910,20
4127,32.7,0.738738739,0.355932203,0.606299213,0.393700787,0.166666667,0.186440678,0.177304965,0.166666667,0.186567164,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,43911,20
4128,69.4,0.482432432,0.057437408,0.563953488,0.436046512,0.035765379,0.216494845,0.00736377,0.034482759,0.041420118,0.020710059,0.035561878,0.035561878,0.035714286,0.034482759,43912,20
4129,61.2,0.500805153,0.174216028,0.516351119,0.483648881,0.042808219,0.392670157,0.042517007,0.042589438,0.043782837,0.043327556,0.041666667,0.042517007,0.041666667,0.041666667,43914,20
4130,28.6,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,43918,20
4131,63.5,0.359848485,0.052966102,0.528541226,0.471458774,0.05,0.32967033,0.052631579,0.05,0.055555556,0.024444444,0.05,0.05,0.052966102,0.05,43919,20
4132,21.2,0.767676768,0.294117647,0.609756098,0.390243902,0.2,0.257731959,0.2,0.2,0.25,0.25,0.2,0.2,0.2,0.2,45902,20
4133,54.3,0.537216828,0.120772947,0.555555556,0.444444444,0.113122172,0.344036697,0.111111111,0.111111111,0.11682243,0.114155251,0.111111111,0.111111111,0.111111111,0.111111111,46901,20
4134,48.5,0.402898551,0.11698881,0.545094153,0.454905847,0.024826216,0.206510682,0.024900398,0.024801587,0.084780388,0.017364658,0.024850895,0.024975025,0.024925224,0.024801587,46902,20
4135,88.9,0.857142857,0.5,0.5,0.5,0.5,0.833333333,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,47901,20
4136,16.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49902,20
4137,30.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49903,20
4138,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49905,20
4139,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,49907,20
4140,42.9,0.857142857,0.5,0.404761905,0.595238095,0.333333333,0.595238095,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,50902,20
4141,29.1,0.736607143,0.358974359,0.579831933,0.420168067,0.166666667,0.357142857,0.166666667,0.166666667,0.192307692,0.182481752,0.166666667,0.166666667,0.166666667,0.166666667,50910,20
4142,58.3,0.921161826,0.166666667,0.48630137,0.51369863,0.151515152,0.142857143,0.153374233,0.143835616,0.165562914,0.151515152,0.142857143,0.151515152,0.142857143,0.142857143,57803,20
4143,3.7,0.824561404,0.449101796,0.571428571,0.428571429,0.125,0.15625,0.125,0.875,0.163398693,0.142857143,0.125,0.125,0.125,0.125,57807,20
4144,2.9,0.888888889,0.666666667,0.333333333,0.666666667,0.25,0.333333333,0.25,0.75,0.333333333,0.25,0.25,0.25,0.25,0.25,57829,20
4145,4.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57830,20
4146,19,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57847,20
4147,44.9,0.919786096,0.540540541,0.52681388,0.47318612,0.182432432,0.128378378,0.078369906,0.923076923,0.314189189,0.078125,0.076923077,0.07788162,0.050675676,0.076923077,57848,20
4148,40,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,57850,20
4149,35.1,0.777777778,0.53125,0.575757576,0.424242424,0.09375,0.3125,0.03125,0.96875,0.21875,0.03125,0.03125,0.03125,0.0625,0.03125,57903,20
4150,19,0.891304348,0.440298507,0.5859375,0.4140625,0.176056338,0.183823529,0.172413793,0.166666667,0.090909091,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,57904,20
4151,26.2,0.896760343,0.701489573,0.596456693,0.403543307,0.195233366,0.336234177,0.019782394,0.935592549,0.319817134,0.019813751,0.004947556,0.014848545,0.02979146,0.004940711,57905,20
4152,4.5,0.941314554,0.62006079,0.613003096,0.386996904,0.075075075,0.303951368,0.071428571,0.071428571,0.303951368,0.071428571,0.071428571,0.071428571,0.071428571,0.071428571,57906,20
4153,14.3,0.94266055,0.716814159,0.635568513,0.364431487,0.061946903,0.12979351,0.066666667,0.066666667,0.370919881,0.066666667,0.066666667,0.066666667,0.069444444,0.066666667,57907,20
4154,28.9,0.788762146,0.513324596,0.563509385,0.436490615,0.054945055,0.273767606,0.010989011,0.989130435,0.121627598,0.011052166,0.010869565,0.010869565,0.010989011,0.010869565,57909,20
4155,17.4,0.890928726,0.556442417,0.610678532,0.389321468,0.189281642,0.11972634,0.027901786,0.443557583,0.448118586,0.028026906,0.027716186,0.028216704,0.02787068,0.027716186,57910,20
4156,61.5,0.22974359,0.026315789,0.514563107,0.485436893,0.027233115,0.21905805,0.027442371,0.026315789,0.047884187,0.037861915,0.026315789,0.027027027,0.027027027,0.026315789,57911,20
4157,17.8,0.937771346,0.732876712,0.555144338,0.444855662,0.126331811,0.277016743,0.018867925,0.018796992,0.383694839,0.018573551,0.018684604,0.018796992,0.030665669,0.01867065,57912,20
4158,3.9,0.875,0.75,0.5,0.5,0.25,0.25,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,57913,20
4159,28.9,0.870201097,0.65583174,0.563380282,0.436619718,0.051625239,0.257170172,0.023496241,0.976744186,0.15215311,0.023430178,0.023255814,0.023518344,0.023518344,0.023255814,57914,20
4160,52.7,0.473323171,0.251547988,0.568627451,0.431372549,0.03894081,0.491738788,0.019623234,0.019230769,0.098101266,0.015822785,0.019230769,0.019230769,0.029272152,0.019230769,57916,20
4161,37.7,0.863387978,0.304878049,0.375,0.625,0.25,0.337837838,0.25,0.75,0.25,0.25,0.25,0.25,0.25,0.25,57919,20
4162,67.8,0.788402848,0.055555556,0.530726257,0.469273743,0.027027027,0.388888889,0.027027027,0.027027027,0.055555556,0.027777778,0.027027027,0.027027027,0.027777778,0.027027027,57922,20
4163,75,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,59901,20
4164,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,60902,20
4165,91.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61501,20
4166,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61802,20
4167,36.3,0.847560976,0.446428571,0.531914894,0.468085106,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,61804,20
4168,43.9,0.45423341,0.197530864,0.558823529,0.441176471,0.030674847,0.369458128,0.03030303,0.029411765,0.061349693,0.03030303,0.029411765,0.03030303,0.03030303,0.029411765,61901,20
4169,72.4,0.574597892,0.109526526,0.546998867,0.453001133,0.013120365,0.398174558,0.007415859,0.174557901,0.047510017,0.011448197,0.014060742,0.014092446,0.014310246,0.014060742,61902,20
4170,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61903,20
4171,32.8,0.825301205,0.403225806,0.555555556,0.444444444,0.373134328,0.403225806,0.373134328,0.333333333,0.396825397,0.384615385,0.333333333,0.333333333,0.373134328,0.333333333,61905,20
4172,75,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,61906,20
4173,20.5,0.802139037,0.337837838,0.615384615,0.384615385,0.25,0.342465753,0.25,0.25,0.308641975,0.25,0.25,0.25,0.25,0.25,61907,20
4174,37.7,0.877192982,0.462962963,0.581395349,0.418604651,0.333333333,0.462962963,0.333333333,0.666666667,0.333333333,0.416666667,0.333333333,0.333333333,0.333333333,0.333333333,61908,20
4175,50.8,0.610328638,0.186567164,0.595238095,0.404761905,0.166666667,0.208333333,0.186567164,0.166666667,0.198412698,0.196850394,0.166666667,0.166666667,0.190839695,0.166666667,61910,20
4176,54.8,0.379310345,0.12962963,0.555555556,0.444444444,0.018518519,0.226415094,0.018518519,0.018518519,0.074074074,0.018867925,0.018518519,0.018518519,0.018518519,0.018518519,61911,20
4177,30.2,0.753846154,0.277777778,0.450549451,0.549450549,0.2,0.287356322,0.2,0.2,0.240384615,0.2,0.2,0.2,0.2,0.2,61912,20
4178,38,0.685245902,0.386666667,0.619834711,0.380165289,0.10460251,0.146666667,0.100401606,0.1,0.16,0.100806452,0.1,0.100401606,0.100806452,0.1,61914,20
4179,29.5,0.857142857,0.431034483,0.509803922,0.490196078,0.333333333,0.423728814,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,62901,20
4180,57.1,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,66902,20
4181,16.1,0.826086957,0.3,0.6,0.4,0.1,0.3,0.05,0.05,0.35,0.05,0.05,0.05,0.05,0.05,68901,20
4182,37.7,0.791855204,0.358974359,0.590551181,0.409448819,0.196850394,0.420168067,0.166666667,0.833333333,0.208333333,0.196850394,0.166666667,0.166666667,0.192307692,0.166666667,70903,20
4183,18.3,0.861878453,0.568965517,0.5,0.5,0.409836066,0.471698113,0.384615385,0.666666667,0.390243902,0.378787879,0.333333333,0.384615385,0.384615385,0.378787879,70905,20
4184,83.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,70907,20
4185,55.1,0.483679525,0.168350168,0.60137457,0.39862543,0.076923077,0.265957447,0.076923077,0.076923077,0.08650519,0.085034014,0.076923077,0.076923077,0.083333333,0.076923077,70908,20
4186,34.9,0.787128713,0.288461538,0.614754098,0.385245902,0.201612903,0.326923077,0.1953125,0.166666667,0.203883495,0.166666667,0.196850394,0.166666667,0.166666667,0.166666667,70911,20
4187,46.3,0.663829787,0.170940171,0.581395349,0.418604651,0.166666667,0.364963504,0.177304965,0.833333333,0.196850394,0.183823529,0.166666667,0.166666667,0.166666667,0.166666667,70912,20
4188,21.6,0.859550562,0.595238095,0.5,0.5,0.510204082,0.333333333,0.333333333,0.666666667,0.568181818,0.333333333,0.333333333,0.333333333,0.446428571,0.333333333,71801,20
4189,27.1,0.887892377,0.602409639,0.531914894,0.468085106,0.245098039,0.421686747,0.2,0.8,0.34939759,0.2,0.2,0.2,0.2,0.2,71806,20
4190,17.1,0.971698113,0.796568627,0.580335731,0.419664269,0.049019608,0.129901961,0.055555556,0.944444444,0.259803922,0.055555556,0.055555556,0.055555556,0.058411215,0.055555556,71901,20
4191,38,0.87745098,0.525200877,0.600436681,0.399563319,0.145454545,0.313190862,0.018181818,0.982142857,0.315048184,0.018181818,0.017857143,0.018181818,0.018181818,0.018181818,71902,20
4192,1.4,0.875,0.666666667,0.5,0.5,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,71903,20
4193,5.3,0.909090909,0.79338843,0.436090226,0.563909774,0.198412698,0.19379845,0.166666667,0.833333333,0.568181818,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,71904,20
4194,24.6,0.964157706,0.495341615,0.596899225,0.403100775,0.129658385,0.190217391,0.019260401,0.980959634,0.284382284,0.01933488,0.019040366,0.019157088,0.019157088,0.019083969,71905,20
4195,46.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.675675676,0.5,71906,20
4196,31.4,0.90234375,0.431818182,0.630252101,0.369747899,0.190839695,0.37037037,0.166666667,0.833333333,0.210084034,0.166666667,0.166666667,0.166666667,0.166666667,0.183823529,71907,20
4197,55.3,0.875,0.666666667,0.537037037,0.462962963,0.423728814,0.416666667,0.333333333,0.666666667,0.540540541,0.333333333,0.333333333,0.333333333,0.333333333,0.423728814,71908,20
4198,10.8,0.965067536,0.562894609,0.594083414,0.405916586,0.083333333,0.169000483,0.012048193,0.988095238,0.230247213,0.011904762,0.011904762,0.012048193,0.023809524,0.011904762,71909,20
4199,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72801,20
4200,81.8,0.857142857,0.5,0.833333333,0.166666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,72902,20
4201,34.8,0.806451613,0.378787879,0.603174603,0.396825397,0.25,0.390625,0.25,0.25,0.320512821,0.25,0.25,0.25,0.25,0.25,72903,20
4202,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,73905,20
4203,23.5,0.833333333,0.527272727,0.561403509,0.438596491,0.25,0.347222222,0.25,0.75,0.342465753,0.320512821,0.25,0.25,0.316455696,0.25,74903,20
4204,50,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,74907,20
4205,15,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75901,20
4206,50.5,0.773195876,0.362318841,0.596774194,0.403225806,0.25,0.438596491,0.25,0.25,0.25,0.25,0.25,0.25,0.25,0.25,75902,20
4207,4.5,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75903,20
4208,25,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,75908,20
4209,39.2,0.692423106,0.383476228,0.560278207,0.439721793,0.025720966,0.176149649,0.019245574,0.407638348,0.155172414,0.014890282,0.01911315,0.019290123,0.019319938,0.019127774,79901,20
4210,58,0.708133971,0.263157895,0.663716814,0.336283186,0.2,0.25,0.221238938,0.2,0.2,0.2,0.2,0.2,0.2,0.2,79906,20
4211,66.8,0.819636136,0.231210191,0.546404815,0.453595185,0.021019108,0.228980892,0.007006369,0.047770701,0.122130102,0.007928957,0.007901391,0.00790889,0.021683673,0.007898894,79907,20
4212,21.6,0.882075472,0.58677686,0.579831933,0.420168067,0.183823529,0.196850394,0.166666667,0.833333333,0.198412698,0.176056338,0.166666667,0.166666667,0.179856115,0.166666667,79910,20
4213,80,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,80901,20
4214,20,0.887573964,0.531914894,0.468085106,0.531914894,0.333333333,0.454545455,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,81902,20
4215,11.9,0.75,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,81904,20
4216,3.8,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,83903,20
4217,36,0.791519435,0.418604651,0.598086124,0.401913876,0.1,0.228310502,0.113636364,0.9,0.211711712,0.113636364,0.1,0.112107623,0.111111111,0.1,84901,20
4218,35,0.853107345,0.461538462,0.5,0.5,0.287356322,0.276923077,0.277777778,0.722222222,0.3125,0.277777778,0.280898876,0.280898876,0.277777778,0.277777778,84902,20
4219,21.7,0.854651163,0.553571429,0.657894737,0.342105263,0.337837838,0.367647059,0.328947368,0.390625,0.409836066,0.328947368,0.328947368,0.328947368,0.328947368,0.328947368,84906,20
4220,21,0.75,0.347222222,0.617283951,0.382716049,0.25,0.333333333,0.25,0.25,0.308641975,0.25,0.25,0.25,0.25,0.25,84909,20
4221,66,0.508011869,0.113496933,0.547778454,0.452221546,0.012883436,0.319631902,0.015188335,0.015188335,0.105036855,0.009213759,0.014925373,0.015188335,0.00982801,0.014925373,84910,20
4222,79.2,0.45323741,0.068870523,0.531914894,0.468085106,0.066312997,0.211267606,0.06684492,0.0625,0.067750678,0.067385445,0.0625,0.0625,0.06684492,0.0625,84911,20
4223,53.4,0.735294118,0.301204819,0.574712644,0.425287356,0.25,0.357142857,0.25,0.25,0.25,0.304878049,0.25,0.25,0.25,0.25,86901,20
4224,66.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,88902,20
4225,23.2,0.865591398,0.350649351,0.626865672,0.373134328,0.320512821,0.378787879,0.25,0.75,0.253731343,0.25,0.25,0.25,0.25,0.25,89901,20
4226,22.2,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,89905,20
4227,100,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,90903,20
4228,41,0.756097561,0.390243902,0.647887324,0.352112676,0.287356322,0.301204819,0.25,0.25,0.161764706,0.25,0.25,0.268817204,0.25,0.25,90904,20
4229,26.7,0.75,0.5,0.444444444,0.555555556,0.333333333,0.510204082,0.333333333,0.333333333,0.471698113,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,91901,20
4230,36.1,0.585903084,0.314465409,0.519230769,0.480769231,0.142857143,0.304878049,0.154320988,0.142857143,0.16025641,0.155279503,0.142857143,0.142857143,0.142857143,0.142857143,91903,20
4231,16.3,0.867052023,0.510204082,0.5,0.5,0.333333333,0.431034483,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,91905,20
4232,54,0.653061224,0.35483871,0.617283951,0.382716049,0.153374233,0.628930818,0.149700599,0.857142857,0.183006536,0.151515152,0.142857143,0.148809524,0.15060241,0.142857143,91906,20
4233,42.5,0.724637681,0.297619048,0.473684211,0.526315789,0.25,0.328947368,0.25,0.25,0.25,0.274725275,0.25,0.25,0.25,0.25,91908,20
4234,80,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91909,20
4235,33.3,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91910,20
4236,47.7,0.847457627,0.490196078,0.404761905,0.595238095,0.333333333,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,91913,20
4237,42.9,0.857142857,0.675675676,0.324324324,0.675675676,0.5,0.641025641,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,91914,20
4238,41.8,0.765306122,0.333333333,0.675675676,0.324324324,0.25,0.333333333,0.25,0.25,0.25,0.3125,0.25,0.25,0.25,0.25,91917,20
4239,14.6,0.78680203,0.397590361,0.484536082,0.515463918,0.2,0.257731959,0.2,0.2,0.301204819,0.2,0.2,0.2,0.2,0.2,92902,20
4240,12.6,0.8,0.545454545,0.545454545,0.454545455,0.083333333,0.181818182,0.083333333,0.083333333,0.333333333,0.090909091,0.083333333,0.083333333,0.083333333,0.083333333,92903,20
4241,31.6,0.744186047,0.4140625,0.563909774,0.436090226,0.166666667,0.387596899,0.166666667,0.833333333,0.1953125,0.179856115,0.166666667,0.166666667,0.166666667,0.166666667,92904,20
4242,38.5,0.882352941,0.555555556,0.456521739,0.543478261,0.333333333,0.609756098,0.333333333,0.666666667,0.510204082,0.5,0.333333333,0.333333333,0.333333333,0.333333333,92906,20
4243,66.9,0.724637681,0.308641975,0.617283951,0.382716049,0.25,0.301204819,0.25,0.25,0.280898876,0.25,0.25,0.25,0.25,0.25,92907,20
4244,66.7,0.785340314,0.378787879,0.509803922,0.490196078,0.333333333,0.454545455,0.333333333,0.333333333,0.384615385,0.342465753,0.333333333,0.333333333,0.333333333,0.333333333,92908,20
4245,16.7,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,93901,20
4246,20.5,0.857142857,0.609756098,0.431818182,0.568181818,0.333333333,0.438596491,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,93904,20
4247,23.9,0.829875519,0.297029703,0.595238095,0.404761905,0.166666667,0.277227723,0.2,0.201612903,0.235849057,0.2,0.166666667,0.201612903,0.166666667,0.166666667,94901,20
4248,52.8,0.625,0.146771037,0.571428571,0.428571429,0.047619048,0.19047619,0.047619048,0.047619048,0.1,0.047619048,0.047619048,0.047619048,0.047619048,0.047619048,94902,20
4249,53.6,0.729591837,0.274725275,0.757575758,0.242424242,0.257731959,0.328947368,0.255102041,0.255102041,0.260416667,0.260416667,0.255102041,0.255102041,0.257731959,0.25,94903,20
4250,44.2,0.898203593,0.333333333,0.444444444,0.555555556,0.333333333,0.531914894,0.333333333,0.333333333,0.531914894,0.480769231,0.333333333,0.333333333,0.333333333,0.333333333,94904,20
4251,29.7,0.875621891,0.635135135,0.625,0.375,0.25,0.531914894,0.25,0.75,0.287356322,0.25,0.25,0.25,0.25,0.25,95905,20
4252,42.9,0.857142857,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,98901,20
4253,2.6,0.857142857,0.5,0.5,0.5,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,98904,20
4254,38.2,0.857142857,0.595238095,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100904,20
4255,70.8,0.857142857,0.5,0.5,0.5,0.5,0.166666667,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,100905,20
4256,43.2,0.833333333,0.454545455,0.509803922,0.490196078,0.333333333,0.531914894,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,100907,20
4257,52.8,0.857142857,0.625,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.609756098,0.5,0.5,0.5,0.5,101803,20
4258,41.4,0.875,0.615384615,0.568181818,0.431818182,0.423728814,0.431034483,0.333333333,0.666666667,0.490196078,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,101806,20
4259,54.2,0.857142857,0.5,0.5,0.5,0.581395349,0.5,0.5,0.5,0.390243902,0.5,0.5,0.5,0.555555556,0.5,101838,20
4260,11.4,0.986323851,0.914401388,0.540694365,0.459305635,0.096009254,0.014084507,0.028835063,0.985738734,0.417824074,0.014400922,0.014253136,0.09253904,0.014277556,0.014261266,101845,20
4261,50.2,0.939655172,0.702380952,0.471698113,0.528301887,0.15060241,0.303030303,0.141242938,0.875,0.439490446,0.138121547,0.125,0.125,0.137362637,0.125,101846,20
4262,35.6,0.89453125,0.548913043,0.600961538,0.399038462,0.123762376,0.413043478,0.12195122,0.888888889,0.226519337,0.12254902,0.111111111,0.120192308,0.111111111,0.111111111,101858,20
4263,48.9,0.85915493,0.439461883,0.545454545,0.454545455,0.103305785,0.423728814,0.10460251,0.9,0.226244344,0.1,0.1,0.103305785,0.103305785,0.1,101862,20
4264,16.2,0.981132075,0.836734694,0.612244898,0.387755102,0.081632653,0.244897959,0.020408163,0.979591837,0.367346939,0.020408163,0.020408163,0.020408163,0.020408163,0.020408163,101902,20
4265,24,0.980627306,0.766895201,0.584225901,0.415774099,0.043095005,0.235063663,0.02394636,0.976099426,0.631372549,0.024038462,0.023900574,0.024061598,0.021568627,0.023900574,101903,20
4266,24.5,0.959558824,0.720496894,0.606060606,0.393939394,0.139664804,0.155279503,0.136612022,0.125,0.175,0.135135135,0.134408602,0.135869565,0.135135135,0.125,101905,20
4267,38.8,0.901960784,0.462962963,0.468085106,0.531914894,0.333333333,0.480769231,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,101906,20
